0,13012
0,13013
0,13014
0,13015
0,13016
0,13017
0,13018
0,13019
0,13020
0,13021
0,13022
0,13023
0,13024
0,13025
0,13026
0,13027
0,13028
0,13029
0,13030
0,13031
0,13032
0,13033
0,13034
0,13035
0,13036
0,13037
0,13038
0,13039
0,13040
0,13041
0,13042
0,13043
0,13044
0,13045
0,13046
0,13047
0,13048
0,13049
0,13050
0,13051
0,13052
0,13053
0,13054
0,13055
0,13056
0,13057
0,13058
0,13059
0,13060
0,13061
0,13062
0,13063
0,13064
0,13065
0,13066
0,13067
0,13068
0,13069
0,13070
0,13071
0,13072
0,13073
0,13074
0,13075
0,13076
0,13077
0,13078
0,13079
0,13080
0,13081
0,13082
0,13083
0,13084
0,13085
0,13086
0,13087
0,13088
0,13089
0,13090
0,13091
0,13092
0,13093
0,13094
0,13095
0,13096
0,13097
0,13098
0,13099
0,13100
0,13101
0,13102
0,13103
0,13104
0,13105
0,13106
0,13107
0,13108
0,13109
0,13110
0,13111
0,13112
0,13113
0,13114
0,13115
0,13116
0,13117
0,13118
0,13119
0,13120
0,13121
0,13122
0,13123
0,13124
0,13125
0,13126
0,13127
0,13128
0,13129
0,13130
0,13131
0,13132
0,13133
0,13134
0,13135
0,13136
0,13137
0,13138
0,13139
0,13140
0,13141
0,13142
0,13143
0,13144
0,13145
0,13146
0,13147
0,13148
0,13149
0,13150
0,13151
0,13152
0,13153
0,13154
0,13155
0,13156
0,13157
0,13158
0,13159
0,13160
0,13161
0,13162
0,13163
0,13164
0,13165
0,13166
0,13167
0,13168
0,13169
0,13170
0,13171
0,13172
0,13173
0,13174
0,13175
0,13176
0,13177
0,13178
0,13179
0,13180
0,13181
0,13182
0,13183
0,13184
0,13185
0,13186
0,13187
0,13188
0,13189
0,13190
0,13191
0,13192
0,13193
0,13194
0,13195
0,13196
0,13197
0,13198
0,13199
0,13200
0,13201
0,13202
0,13203
0,13204
0,13205
0,13206
0,13207
0,13208
0,13209
0,13210
0,13211
0,13212
0,13213
0,13214
0,13215
0,13216
0,13217
0,13218
0,13219
0,13220
0,13221
0,13222
0,13223
0,13224
0,13225
0,13226
0,13227
0,13228
0,13229
0,13230
0,13231
0,13232
0,13233
0,13234
0,13235
0,13236
0,13237
0,13238
0,13239
0,13240
0,13241
0,13242
0,13243
0,13244
0,13245
0,13246
0,13247
0,13248
0,13249
0,13250
0,13251
-0,13252
-0,13253
-0,13254
-0,13255
-0,13256
-0,13257
-0,13258
-0,13259
-0,13260
-0,13261
-0,13262
-0,13263
-0,13264
-0,13265
-0,13266
-0,13267
-0,13268
-0,13269
-0,13270
-0,13271
-0,13272
-0,13273
-0,13274
-0,13275
-0,13276
-0,13277
-0,13278
-0,13279
-0,13280
-0,13281
-0,13282
-0,13283
-0,13284
-0,13285
-0,13286
-0,13287
-0,13288
-0,13289
-0,13290
-0,13291
-0,13292
-0,13293
-0,13294
-0,13295
-0,13296
-0,13297
-0,13298
-0,13299
-0,13300
-0,13301
-0,13302
-0,13303
-0,13304
-0,13305
-0,13306
-0,13307
-0,13308
-0,13309
-0,13310
-0,13311
-0,13312
-0,13313
-0,13314
-0,13315
-0,13316
-0,13317
-0,13318
-0,13319
-0,13320
-0,13321
-0,13322
-0,13323
-0,13324
-0,13325
-0,13326
-0,13327
-0,13328
-0,13329
-0,13330
-0,13331
-0,13332
-0,13333
-0,13334
-0,13335
-0,13336
-0,13337
-0,13338
-0,13339
-0,13340
-0,13341
-0,13342
-0,13343
-0,13344
-0,13345
-0,13346
-0,13347
-0,13348
-0,13349
-0,13350
-0,13351
-0,13352
-0,13353
-0,13354
-0,13355
-0,13356
-0,13357
-0,13358
-0,13359
-0,13360
-0,13361
-0,13362
-0,13363
-0,13364
-0,13365
-0,13366
-0,13367
-0,13368
-0,13369
-0,13370
-0,13371
-0,13372
-0,13373
-0,13374
-0,13375
-0,13376
-0,13377
-0,13378
-0,13379
-0,13380
-0,13381
-0,13382
-0,13383
-0,13384
-0,13385
-0,13386
-0,13387
-0,13388
-0,13389
-0,13390
-0,13391
-0,13392
-0,13393
-0,13394
-0,13395
-0,13396
-0,13397
-0,13398
-0,13399
-0,13400
-0,13401
-0,13402
-0,13403
-0,13404
-0,13405
-0,13406
-0,13407
-0,13408
-0,13409
-0,13410
-0,13411
-0,13412
-0,13413
-0,13414
-0,13415
-0,13416
-0,13417
-0,13418
-0,13419
-0,13420
-0,13421
-0,13422
-0,13423
-0,13424
-0,13425
-0,13426
-0,13427
-0,13428
-0,13429
-0,13430
-0,13431
-0,13432
-0,13433
-0,13434
-0,13435
-0,13436
-0,13437
-0,13438
-0,13439
-0,13440
-0,13441
-0,13442
-0,13443
-0,13444
-0,13445
-0,13446
-0,13447
-0,13448
-0,13449
-0,13450
-0,13451
-0,13452
-0,13453
-0,13454
-0,13455
-0,13456
-0,13457
-0,13458
-0,13459
-0,13460
-0,13461
-0,13462
-0,13463
-0,13464
-0,13465
-0,13466
-0,13467
-0,13468
-0,13469
-0,13470
-0,13471
-0,13472
-0,13473
-0,13474
-0,13475
-0,13476
-0,13477
-0,13478
-0,13479
-0,13480
-0,13481
-0,13482
-0,13483
-0,13484
-0,13485
-0,13486
-0,13487
-0,13488
-0,13489
-0,13490
-0,13491
-0,13492
-0,13493
-0,13494
-0,13495
-0,13496
-0,13497
-0,13498
-0,13499
-0,13500
-0,13501
0,13502
0,13503
0,13504
0,13505
0,13506
0,13507
0,13508
0,13509
0,13510
0,13511
0,13512
0,13513
0,13514
0,13515
0,13516
0,13517
0,13518
0,13519
0,13520
0,13521
0,13522
0,13523
0,13524
0,13525
0,13526
0,13527
0,13528
0,13529
0,13530
0,13531
0,13532
0,13533
0,13534
0,13535
0,13536
0,13537
0,13538
0,13539
0,13540
0,13541
0,13542
0,13543
0,13544
0,13545
0,13546
0,13547
0,13548
0,13549
0,13550
0,13551
0,13552
0,13553
0,13554
0,13555
0,13556
0,13557
0,13558
0,13559
0,13560
0,13561
0,13562
0,13563
0,13564
0,13565
0,13566
0,13567
0,13568
0,13569
0,13570
0,13571
0,13572
0,13573
0,13574
0,13575
0,13576
0,13577
0,13578
0,13579
0,13580
0,13581
0,13582
0,13583
0,13584
0,13585
0,13586
0,13587
0,13588
0,13589
0,13590
0,13591
0,13592
0,13593
0,13594
0,13595
0,13596
0,13597
0,13598
0,13599
0,13600
0,13601
0,13602
0,13603
0,13604
0,13605
0,13606
0,13607
0,13608
0,13609
0,13610
0,13611
0,13612
0,13613
0,13614
0,13615
0,13616
0,13617
0,13618
0,13619
0,13620
0,13621
0,13622
0,13623
0,13624
0,13625
0,13626
0,13627
0,13628
0,13629
0,13630
0,13631
0,13632
0,13633
0,13634
0,13635
0,13636
0,13637
0,13638
0,13639
0,13640
0,13641
0,13642
0,13643
0,13644
0,13645
0,13646
0,13647
0,13648
0,13649
0,13650
0,13651
0,13652
0,13653
0,13654
0,13655
0,13656
0,13657
0,13658
0,13659
0,13660
0,13661
0,13662
0,13663
0,13664
0,13665
0,13666
0,13667
0,13668
0,13669
0,13670
0,13671
0,13672
0,13673
0,13674
0,13675
0,13676
0,13677
0,13678
0,13679
0,13680
0,13681
0,13682
0,13683
0,13684
0,13685
0,13686
0,13687
0,13688
0,13689
0,13690
0,13691
0,13692
0,13693
0,13694
0,13695
0,13696
0,13697
0,13698
0,13699
0,13700
0,13701
0,13702
0,13703
0,13704
0,13705
0,13706
0,13707
0,13708
0,13709
0,13710
0,13711
0,13712
0,13713
0,13714
0,13715
0,13716
0,13717
0,13718
0,13719
0,13720
0,13721
0,13722
0,13723
0,13724
0,13725
0,13726
0,13727
0,13728
0,13729
0,13730
0,13731
0,13732
0,13733
0,13734
0,13735
0,13736
0,13737
0,13738
0,13739
0,13740
0,13741
0,13742
0,13743
0,13744
0,13745
0,13746
0,13747
0,13748
0,13749
0,13750
0,13751
-0,13752
-0,13753
-0,13754
-0,13755
-0,13756
-0,13757
-0,13758
-0,13759
-0,13760
-0,13761
-0,13762
-0,13763
-0,13764
-0,13765
-0,13766
-0,13767
-0,13768
-0,13769
-0,13770
-0,13771
-0,13772
-0,13773
-0,13774
-0,13775
-0,13776
-0,13777
-0,13778
-0,13779
-0,13780
-0,13781
-0,13782
-0,13783
-0,13784
-0,13785
-0,13786
-0,13787
-0,13788
-0,13789
-0,13790
-0,13791
-0,13792
-0,13793
-0,13794
-0,13795
-0,13796
-0,13797
-0,13798
-0,13799
-0,13800
-0,13801
-0,13802
-0,13803
-0,13804
-0,13805
-0,13806
-0,13807
-0,13808
-0,13809
-0,13810
-0,13811
-0,13812
-0,13813
-0,13814
-0,13815
-0,13816
-0,13817
-0,13818
-0,13819
-0,13820
-0,13821
-0,13822
-0,13823
-0,13824
-0,13825
-0,13826
-0,13827
-0,13828
-0,13829
-0,13830
-0,13831
-0,13832
-0,13833
-0,13834
-0,13835
-0,13836
-0,13837
-0,13838
-0,13839
-0,13840
-0,13841
-0,13842
-0,13843
-0,13844
-0,13845
-0,13846
-0,13847
-0,13848
-0,13849
-0,13850
-0,13851
-0,13852
-0,13853
-0,13854
-0,13855
-0,13856
-0,13857
-0,13858
-0,13859
-0,13860
-0,13861
-0,13862
-0,13863
-0,13864
-0,13865
-0,13866
-0,13867
-0,13868
-0,13869
-0,13870
-0,13871
-0,13872
-0,13873
-0,13874
-0,13875
-0,13876
-0,13877
-0,13878
-0,13879
-0,13880
-0,13881
-0,13882
-0,13883
-0,13884
-0,13885
-0,13886
-0,13887
-0,13888
-0,13889
-0,13890
-0,13891
-0,13892
-0,13893
-0,13894
-0,13895
-0,13896
-0,13897
-0,13898
-0,13899
-0,13900
-0,13901
-0,13902
-0,13903
-0,13904
-0,13905
-0,13906
-0,13907
-0,13908
-0,13909
-0,13910
-0,13911
-0,13912
-0,13913
-0,13914
-0,13915
-0,13916
-0,13917
-0,13918
-0,13919
-0,13920
-0,13921
-0,13922
-0,13923
-0,13924
-0,13925
-0,13926
-0,13927
-0,13928
-0,13929
-0,13930
-0,13931
-0,13932
-0,13933
-0,13934
-0,13935
-0,13936
-0,13937
-0,13938
-0,13939
-0,13940
-0,13941
-0,13942
-0,13943
-0,13944
-0,13945
-0,13946
-0,13947
-0,13948
-0,13949
-0,13950
-0,13951
-0,13952
-0,13953
-0,13954
-0,13955
-0,13956
-0,13957
-0,13958
-0,13959
-0,13960
-0,13961
-0,13962
-0,13963
-0,13964
-0,13965
-0,13966
-0,13967
-0,13968
-0,13969
-0,13970
-0,13971
-0,13972
-0,13973
-0,13974
-0,13975
-0,13976
-0,13977
-0,13978
-0,13979
-0,13980
-0,13981
-0,13982
-0,13983
-0,13984
-0,13985
-0,13986
-0,13987
-0,13988
-0,13989
-0,13990
-0,13991
-0,13992
-0,13993
-0,13994
-0,13995
-0,13996
-0,13997
-0,13998
-0,13999
-0,14000
-0,14001
0,14002
0,14003
0,14004
0,14005
0,14006
0,14007
0,14008
0,14009
0,14010
0,14011
0,14012
0,14013
0,14014
0,14015
0,14016
0,14017
0,14018
0,14019
0,14020
0,14021
0,14022
0,14023
0,14024
0,14025
0,14026
0,14027
0,14028
0,14029
0,14030
0,14031
0,14032
0,14033
0,14034
0,14035
0,14036
0,14037
0,14038
0,14039
0,14040
0,14041
0,14042
0,14043
0,14044
0,14045
0,14046
0,14047
0,14048
0,14049
0,14050
0,14051
0,14052
0,14053
0,14054
0,14055
0,14056
0,14057
0,14058
0,14059
0,14060
0,14061
0,14062
0,14063
0,14064
0,14065
0,14066
0,14067
0,14068
0,14069
0,14070
0,14071
0,14072
0,14073
0,14074
0,14075
0,14076
0,14077
0,14078
0,14079
0,14080
0,14081
0,14082
0,14083
0,14084
0,14085
0,14086
0,14087
0,14088
0,14089
0,14090
0,14091
0,14092
0,14093
0,14094
0,14095
0,14096
0,14097
0,14098
0,14099
0,14100
0,14101
0,14102
0,14103
0,14104
0,14105
0,14106
0,14107
0,14108
0,14109
0,14110
0,14111
0,14112
0,14113
0,14114
0,14115
0,14116
0,14117
0,14118
0,14119
0,14120
0,14121
0,14122
0,14123
0,14124
0,14125
0,14126
0,14127
0,14128
0,14129
0,14130
0,14131
0,14132
0,14133
0,14134
0,14135
0,14136
0,14137
0,14138
0,14139
0,14140
0,14141
0,14142
0,14143
0,14144
0,14145
0,14146
0,14147
0,14148
0,14149
0,14150
0,14151
0,14152
0,14153
0,14154
0,14155
0,14156
0,14157
0,14158
0,14159
0,14160
0,14161
0,14162
0,14163
0,14164
0,14165
0,14166
0,14167
0,14168
0,14169
0,14170
0,14171
0,14172
0,14173
0,14174
0,14175
0,14176
0,14177
0,14178
0,14179
0,14180
0,14181
0,14182
0,14183
0,14184
0,14185
0,14186
0,14187
0,14188
0,14189
0,14190
0,14191
0,14192
0,14193
0,14194
0,14195
0,14196
0,14197
0,14198
0,14199
0,14200
0,14201
0,14202
0,14203
0,14204
0,14205
0,14206
0,14207
0,14208
0,14209
0,14210
0,14211
0,14212
0,14213
0,14214
0,14215
0,14216
0,14217
0,14218
0,14219
0,14220
0,14221
0,14222
0,14223
0,14224
0,14225
0,14226
0,14227
0,14228
0,14229
0,14230
0,14231
0,14232
0,14233
0,14234
0,14235
0,14236
0,14237
0,14238
0,14239
0,14240
0,14241
0,14242
0,14243
0,14244
0,14245
0,14246
0,14247
0,14248
0,14249
0,14250
0,14251
-0,14252
-0,14253
-0,14254
-0,14255
-0,14256
-0,14257
-0,14258
-0,14259
-0,14260
-0,14261
-0,14262
-0,14263
-0,14264
-0,14265
-0,14266
-0,14267
-0,14268
-0,14269
-0,14270
-0,14271
-0,14272
-0,14273
-0,14274
-0,14275
-0,14276
-0,14277
-0,14278
-0,14279
-0,14280
-0,14281
-0,14282
-0,14283
-0,14284
-0,14285
-0,14286
-0,14287
-0,14288
-0,14289
-0,14290
-0,14291
-0,14292
-0,14293
-0,14294
-0,14295
-0,14296
-0,14297
-0,14298
-0,14299
-0,14300
-0,14301
-0,14302
-0,14303
-0,14304
-0,14305
-0,14306
-0,14307
-0,14308
-0,14309
-0,14310
-0,14311
-0,14312
-0,14313
-0,14314
-0,14315
-0,14316
-0,14317
-0,14318
-0,14319
-0,14320
-0,14321
-0,14322
-0,14323
-0,14324
-0,14325
-0,14326
-0,14327
-0,14328
-0,14329
-0,14330
-0,14331
-0,14332
-0,14333
-0,14334
-0,14335
-0,14336
-0,14337
-0,14338
-0,14339
-0,14340
-0,14341
-0,14342
-0,14343
-0,14344
-0,14345
-0,14346
-0,14347
-0,14348
-0,14349
-0,14350
-0,14351
-0,14352
-0,14353
-0,14354
-0,14355
-0,14356
-0,14357
-0,14358
-0,14359
-0,14360
-0,14361
-0,14362
-0,14363
-0,14364
-0,14365
-0,14366
-0,14367
-0,14368
-0,14369
-0,14370
-0,14371
-0,14372
-0,14373
-0,14374
-0,14375
-0,14376
-0,14377
-0,14378
-0,14379
-0,14380
-0,14381
-0,14382
-0,14383
-0,14384
-0,14385
-0,14386
-0,14387
-0,14388
-0,14389
-0,14390
-0,14391
-0,14392
-0,14393
-0,14394
-0,14395
-0,14396
-0,14397
-0,14398
-0,14399
-0,14400
-0,14401
-0,14402
-0,14403
-0,14404
-0,14405
-0,14406
-0,14407
-0,14408
-0,14409
-0,14410
-0,14411
-0,14412
-0,14413
-0,14414
-0,14415
-0,14416
-0,14417
-0,14418
-0,14419
-0,14420
-0,14421
-0,14422
-0,14423
-0,14424
-0,14425
-0,14426
-0,14427
-0,14428
-0,14429
-0,14430
-0,14431
-0,14432
-0,14433
-0,14434
-0,14435
-0,14436
-0,14437
-0,14438
-0,14439
-0,14440
-0,14441
-0,14442
-0,14443
-0,14444
-0,14445
-0,14446
-0,14447
-0,14448
-0,14449
-0,14450
-0,14451
-0,14452
-0,14453
-0,14454
-0,14455
-0,14456
-0,14457
-0,14458
-0,14459
-0,14460
-0,14461
-0,14462
-0,14463
-0,14464
-0,14465
-0,14466
-0,14467
-0,14468
-0,14469
-0,14470
-0,14471
-0,14472
-0,14473
-0,14474
-0,14475
-0,14476
-0,14477
-0,14478
-0,14479
-0,14480
-0,14481
-0,14482
-0,14483
-0,14484
-0,14485
-0,14486
-0,14487
-0,14488
-0,14489
-0,14490
-0,14491
-0,14492
-0,14493
-0,14494
-0,14495
-0,14496
-0,14497
-0,14498
-0,14499
-0.0181493,14500
-0.00558558,14501
0.00697905,14502
0.0195426,14503
0.032103,14504
0.0446584,14505
0.0572067,14506
0.069746,14507
0.0822743,14508
0.0947896,14509
0.10729,14510
0.119773,14511
0.132238,14512
0.144681,14513
0.157102,14514
0.169498,14515
0.181867,14516
0.194208,14517
0.206518,14518
0.218795,14519
0.231038,14520
0.243244,14521
0.255412,14522
0.267539,14523
0.279624,14524
0.291665,14525
0.30366,14526
0.315608,14527
0.327505,14528
0.33935,14529
0.351142,14530
0.362879,14531
0.374558,14532
0.386179,14533
0.397738,14534
0.409234,14535
0.420666,14536
0.432031,14537
0.443329,14538
0.454556,14539
0.465711,14540
0.476793,14541
0.4878,14542
0.498729,14543
0.50958,14544
0.520351,14545
0.531039,14546
0.541644,14547
0.552163,14548
0.562594,14549
0.572937,14550
0.58319,14551
0.59335,14552
0.603417,14553
0.613389,14554
0.623263,14555
0.63304,14556
0.642716,14557
0.652291,14558
0.661763,14559
0.67113,14560
0.680392,14561
0.689546,14562
0.698591,14563
0.707526,14564
0.716349,14565
0.725059,14566
0.733655,14567
0.742135,14568
0.750498,14569
0.758742,14570
0.766866,14571
0.77487,14572
0.782751,14573
0.790508,14574
0.798141,14575
0.805648,14576
0.813027,14577
0.820278,14578
0.8274,14579
0.834391,14580
0.84125,14581
0.847977,14582
0.854569,14583
0.861027,14584
0.867349,14585
0.873533,14586
0.87958,14587
0.885488,14588
0.891257,14589
0.896884,14590
0.90237,14591
0.907714,14592
0.912914,14593
0.91797,14594
0.922881,14595
0.927647,14596
0.932266,14597
0.936738,14598
0.941062,14599
0.945237,14600
0.949263,14601
0.95314,14602
0.956866,14603
0.96044,14604
0.963864,14605
0.967135,14606
0.970253,14607
0.973218,14608
0.97603,14609
0.978687,14610
0.98119,14611
0.983538,14612
0.985731,14613
0.987768,14614
0.989649,14615
0.991374,14616
0.992943,14617
0.994354,14618
0.995609,14619
0.996707,14620
0.997647,14621
0.99843,14622
0.999055,14623
0.999522,14624
0.999832,14625
0.999983,14626
0.999977,14627
0.999813,14628
0.999491,14629
0.999012,14630
0.998374,14631
0.997579,14632
0.996627,14633
0.995517,14634
0.99425,14635
0.992826,14636
0.991245,14637
0.989508,14638
0.987615,14639
0.985566,14640
0.983361,14641
0.981001,14642
0.978486,14643
0.975816,14644
0.972993,14645
0.970016,14646
0.966885,14647
0.963603,14648
0.960168,14649
0.956581,14650
0.952843,14651
0.948955,14652
0.944917,14653
0.94073,14654
0.936395,14655
0.931912,14656
0.927281,14657
0.922504,14658
0.917582,14659
0.912514,14660
0.907303,14661
0.901948,14662
0.896451,14663
0.890813,14664
0.885033,14665
0.879114,14666
0.873057,14667
0.866861,14668
0.860529,14669
0.854061,14670
0.847457,14671
0.840721,14672
0.833851,14673
0.82685,14674
0.819718,14675
0.812457,14676
0.805067,14677
0.797551,14678
0.789908,14679
0.782141,14680
0.774251,14681
0.766238,14682
0.758104,14683
0.749851,14684
0.741479,14685
0.73299,14686
0.724385,14687
0.715666,14688
0.706834,14689
0.697891,14690
0.688837,14691
0.679674,14692
0.670404,14693
0.661029,14694
0.651549,14695
0.641966,14696
0.632282,14697
0.622498,14698
0.612615,14699
0.602636,14700
0.592562,14701
0.582395,14702
0.572135,14703
0.561785,14704
0.551346,14705
0.540821,14706
0.53021,14707
0.519515,14708
0.508738,14709
0.497881,14710
0.486945,14711
0.475933,14712
0.464845,14713
0.453684,14714
0.442451,14715
0.431149,14716
0.419778,14717
0.408341,14718
0.39684,14719
0.385276,14720
0.373651,14721
0.361967,14722
0.350226,14723
0.33843,14724
0.32658,14725
0.314679,14726
0.302728,14727
0.290729,14728
0.278685,14729
0.266596,14730
0.254465,14731
0.242294,14732
0.230085,14733
0.21784,14734
0.20556,14735
0.193248,14736
0.180905,14737
0.168534,14738
0.156136,14739
0.143713,14740
0.131268,14741
0.118802,14742
0.106317,14743
0.0938154,14744
0.081299,14745
0.0687698,14746
0.0562297,14747
0.0436808,14748
0.031125,14749
0.0185642,14750
0.00600053,14751
-0.0065641,14752
-0.0191277,14753
-0.0316883,14754
-0.0442438,14755
-0.0567924,14756
-0.069332,14757
-0.0818607,14758
-0.0943765,14759
-0.106877,14760
-0.119361,14761
-0.131826,14762
-0.144271,14763
-0.156692,14764
-0.169089,14765
-0.181459,14766
-0.193801,14767
-0.206112,14768
-0.21839,14769
-0.230634,14770
-0.242841,14771
-0.25501,14772
-0.267139,14773
-0.279226,14774
-0.291268,14775
-0.303265,14776
-0.315214,14777
-0.327113,14778
-0.33896,14779
-0.350754,14780
-0.362492,14781
-0.374174,14782
-0.385796,14783
-0.397357,14784
-0.408856,14785
-0.420289,14786
-0.431657,14787
-0.442957,14788
-0.454186,14789
-0.465344,14790
-0.476428,14791
-0.487437,14792
-0.49837,14793
-0.509223,14794
-0.519996,14795
-0.530687,14796
-0.541295,14797
-0.551817,14798
-0.562251,14799
-0.572597,14800
-0.582853,14801
-0.593016,14802
-0.603086,14803
-0.613061,14804
-0.622939,14805
-0.632718,14806
-0.642398,14807
-0.651976,14808
-0.661452,14809
-0.670823,14810
-0.680088,14811
-0.689245,14812
-0.698294,14813
-0.707233,14814
-0.71606,14815
-0.724774,14816
-0.733373,14817
-0.741857,14818
-0.750223,14819
-0.758471,14820
-0.7666,14821
-0.774607,14822
-0.782492,14823
-0.790254,14824
-0.797891,14825
-0.805402,14826
-0.812785,14827
-0.820041,14828
-0.827167,14829
-0.834162,14830
-0.841026,14831
-0.847757,14832
-0.854354,14833
-0.860816,14834
-0.867142,14835
-0.873331,14836
-0.879383,14837
-0.885296,14838
-0.891069,14839
-0.896701,14840
-0.902191,14841
-0.90754,14842
-0.912745,14843
-0.917806,14844
-0.922722,14845
-0.927492,14846
-0.932116,14847
-0.936593,14848
-0.940921,14849
-0.945102,14850
-0.949133,14851
-0.953014,14852
-0.956745,14853
-0.960325,14854
-0.963753,14855
-0.967029,14856
-0.970152,14857
-0.973123,14858
-0.975939,14859
-0.978602,14860
-0.98111,14861
-0.983463,14862
-0.985661,14863
-0.987703,14864
-0.98959,14865
-0.99132,14866
-0.992893,14867
-0.99431,14868
-0.99557,14869
-0.996673,14870
-0.997618,14871
-0.998406,14872
-0.999036,14873
-0.999509,14874
-0.999824,14875
-0.999981,14876
-0.99998,14877
-0.999821,14878
-0.999504,14879
-0.99903,14880
-0.998398,14881
-0.997608,14882
-0.996661,14883
-0.995556,14884
-0.994294,14885
-0.992876,14886
-0.9913,14887
-0.989568,14888
-0.98768,14889
-0.985636,14890
-0.983436,14891
-0.981081,14892
-0.978571,14893
-0.975907,14894
-0.973088,14895
-0.970116,14896
-0.966991,14897
-0.963713,14898
-0.960283,14899
-0.956702,14900
-0.952969,14901
-0.949086,14902
-0.945053,14903
-0.940871,14904
-0.93654,14905
-0.932062,14906
-0.927436,14907
-0.922664,14908
-0.917747,14909
-0.912684,14910
-0.907477,14911
-0.902127,14912
-0.896635,14913
-0.891001,14914
-0.885226,14915
-0.879312,14916
-0.873259,14917
-0.867068,14918
-0.86074,14919
-0.854276,14920
-0.847678,14921
-0.840945,14922
-0.83408,14923
-0.827083,14924
-0.819956,14925
-0.812699,14926
-0.805314,14927
-0.797801,14928
-0.790163,14929
-0.7824,14930
-0.774513,14931
-0.766504,14932
-0.758375,14933
-0.750125,14934
-0.741757,14935
-0.733272,14936
-0.724671,14937
-0.715956,14938
-0.707128,14939
-0.698188,14940
-0.689138,14941
-0.679979,14942
-0.670712,14943
-0.66134,14944
-0.651864,14945
-0.642284,14946
-0.632603,14947
-0.622822,14948
-0.612943,14949
-0.602968,14950
-0.592897,14951
-0.582732,14952
-0.572475,14953
-0.562128,14954
-0.551693,14955
-0.54117,14956
-0.530561,14957
-0.519869,14958
-0.509095,14959
-0.498241,14960
-0.487308,14961
-0.476298,14962
-0.465212,14963
-0.454054,14964
-0.442823,14965
-0.431523,14966
-0.420155,14967
-0.40872,14968
-0.397221,14969
-0.385659,14970
-0.374036,14971
-0.362354,14972
-0.350615,14973
-0.33882,14974
-0.326972,14975
-0.315073,14976
-0.303123,14977
-0.291126,14978
-0.279083,14979
-0.266996,14980
-0.254867,14981
-0.242697,14982
-0.230489,14983
-0.218245,14984
-0.205966,14985
-0.193655,14986
-0.181313,14987
-0.168943,14988
-0.156545,14989
-0.144124,14990
-0.131679,14991
-0.119214,14992
-0.10673,14993
-0.0942285,14994
-0.0817126,14995
-0.0691838,14996
-0.056644,14997
-0.0440954,14998
-0.0315397,14999
-0.0189791,15000
-0.00641548,15001
0.00614915,15002
0.0187128,15003
0.0312735,15004
0.0438293,15005
0.0563781,15006
0.0689181,15007
0.0814471,15008
0.0939633,15009
0.106465,15010
0.118949,15011
0.131415,15012
0.14386,15013
0.156282,15014
0.16868,15015
0.181051,15016
0.193394,15017
0.205705,15018
0.217985,15019
0.23023,15020
0.242439,15021
0.254609,15022
0.266739,15023
0.278827,15024
0.290871,15025
0.30287,15026
0.31482,15027
0.326721,15028
0.33857,15029
0.350365,15030
0.362106,15031
0.373789,15032
0.385413,15033
0.396976,15034
0.408477,15035
0.419913,15036
0.431283,15037
0.442584,15038
0.453816,15039
0.464977,15040
0.476063,15041
0.487075,15042
0.49801,15043
0.508866,15044
0.519642,15045
0.530336,15046
0.540946,15047
0.55147,15048
0.561908,15049
0.572257,15050
0.582515,15051
0.592682,15052
